1478,CC[N+]1=C(C(=C(C(=C1C)C(=O)OC(C)C)C2=CC=CC=C2Cl)C(=O)O)C(=O)O
1479,CCCCCC(C=CC1C(CC(C1CC(=O)CCC(=O)O)O)O)O
1480,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O
1481,CCCCCCC(C)OC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl
1482,COC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl
1483,C1=C(C=C(C(=C1Br)O)Br)Br
1484,C1C(NC2=C(N=C(N=C2N1)N)N)C3=CC=CC=C3
1485,C1=CC(=C(C=C1Cl)Cl)CN
1486,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O
1487,CCCCCCC(C)OC(=O)COC1=C(C=C(C=C1)Cl)Cl
1488,COC(=O)COC1=C(C=C(C=C1)Cl)Cl
1489,C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O
1490,COC(=O)CCCOC1=C(C=C(C=C1)Cl)Cl
1491,C1=CC(=C(C=C1O)O)C(=O)O
1492,COC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)[N+](=O)[O-])OC
1493,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O
1494,C(C1C(C(C(O1)CO)O)O)O
1495,C(C1C(C(C(O1)COP(=O)(O)O)O)O)OP(=O)(O)O
1496,C1CC(C1)NC(C2=CC=C(C=C2)C3=CC=C(O3)C4=CC=C(C=C4)C(N)NC5CCC5)N
1497,C1CCC(CC1)NC(C2=CC=C(C=C2)C3=CC=C(O3)C4=CC=C(C=C4)C(N)NC5CCCCC5)N
1498,CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NN(N=N3)C
1499,C1CCC(C(=O)C(C1)CC2=CC=C(C=C2)C(=N)N)CC3=CC=C(C=C3)C(=N)N
1500,CC1=CC(N2C(=O)N(C(=O)N2C1)CC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)NC5CCC(CC5)C6=CN=C(N6)N
1501,CC1=CC(N2C(=O)N(C(=O)N2C1)CC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)NCC5CCC(CC5)C(=N)N
1502,COC1=CC(=C(C=C1)O)C2=NC3=C(N2)C=C(C=C3)C(=[NH2+])N
1503,COC1=CC(=C(C=C1)O)C2=NC3=C(N2)C=C(C=C3)C(=N)N
1504,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=NC4=C(N3)C=C(C=C4)C(=N)N)O
1505,C1=CC=C(C(=C1)C2=NC3=C(N2)C=C(C=C3)C(=[NH2+])N)O
1506,C1=CC=C(C(=C1)C2=NC3=C(N2)C=C(C=C3)C(=N)N)O
1507,C1=CC=C(C(=C1)C2=CC3=C(N2)C=CC(=C3)C(=[NH2+])N)O
1508,C1=CC=C(C(=C1)C2=CC3=C(N2)C=CC(=C3)C(=N)N)O
1509,C1=CNC(=O)C(=C1)C2=NC3=C(N2)C=C(C=C3)C(=[NH2+])N
1510,C1=CNC(=O)C(=C1)C2=NC3=C(N2)C=C(C=C3)C(=N)N
1511,COC1=CC=CC(=C1)C2=NC3=C(C=CC=C3N2)C(=O)N
1512,C1=CC(=C(N=C1)C2=NC3=C(N2)C=C(C=C3)C(=[NH2+])N)O
1513,C1=CC(=C(N=C1)C2=NC3=C(N2)C=C(C=C3)C(=N)N)O
1514,COC1=CC=CC(=C1)N2C=CC3=C(S2(=O)=O)SC(=C3)S(=O)(=O)N
1515,C1=CC(=CC=C1C2C(C(C(N2)CO)O)O)N
1516,C1=CC(=CC=C1NC(C(=O)O)C(=O)O)Br
1517,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCCN(CCC2=C(C=CC=C2Cl)F)C(=O)NC3=C(C(=CC=C3)Cl)Cl
1518,C[N+](C)(C)CCC(=O)C1=CC=CC2=CC=CC=C21
1519,CC1(C(NC(S1)C(C(=O)NCC2=CC=CC=C2)NC(=O)CC3=CC=CC=C3)C(=O)NC(CC4=CC=CC=C4)CO)C
1520,CCCCNCCS
1521,C1CSCC2=C1C(=C(S2)NC(=O)C(=O)O)C(=O)O
1522,C1=CC2=NC3=C(N=CN=C3N2C=C1)NCCO
1523,CC1=NC=C(C(=C1O)CNC(C)(CC(=O)O)C(=O)O)COP(=O)(O)O
1524,C1CC(CCC1CNC(=O)C2C=CCN3N2C(=O)N(C3=O)CCS(=O)(=O)C4=CC=C(C=C4)Br)C(=N)N
1525,CC(C)C(C(=O)C(C(=O)NCCN1CCOCC1)(F)F)NC(=O)CN2C(=NC=C(C2=O)N)C3=CC=CS3
1526,CC(C)C(C(=O)C(F)(F)F)NC(=O)CN1C(=NC=C(C1=O)NS(=O)(=O)C)C2=CC=C(C=C2)N
1527,CC(=O)NCC1C(C(C(CN1)O)O)O
1528,CC(=O)NC(C=O)C(C(C(COC1C(C(C(C(O1)CO)O)O)O)O)O)O
1529,CC(=O)NC1C(C(C(OC1O)CO)O)OC2C(C(C(C(O2)CO)O)O)O
1530,CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N
1531,CC(CO)(CO)N
1533,CC1=CC(=NC=C1)N
1534,CC1CCN=C(S1)N
1535,C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)C2=CN=C(S2)N
1536,CC1=CC(=CC(=C1)S(=O)(=O)C2=CC=CC(=C2C#N)N)C
1538,CC1(OCCO1)CN(C)S(=O)(=O)C2=CC=CC=C2N
1539,C1C2=CC=CC=C2C3=C1C=C(C=C3)N
1540,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=CC=C4
1541,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)CO
1542,C1=CC=C(C=C1)CC(CI)C(=O)O
1543,CC1=C(C2=C(C=CC(=C2)F)N=C1C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)O
1544,CC(CSCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)C(=O)O
1545,C(C1C(C(C(C(O1)O)Cl)O)O)O
1546,C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
1547,C1CCC(C1)NC2=C3C(=NC(=N2)Cl)N(C=N3)C4C(C(C(O4)CO)O)O
1548,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)Cl)N
1549,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)Cl)N
1550,CC(C(C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F)O
1551,C1CCCC(CCC1)C(CN)O
1552,CC(C)(C(CCC(CBr)(C=C)Cl)Br)Cl
1553,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)O
1554,C(C(C(C(C(COP(=O)(O)O)O)O)O)N)O
1555,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC=CCC=CCC=CCCCCC
1556,CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC=CCC=CCC=CCCCCC
1557,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC
1558,CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC
1559,CCOC(=O)CN(C1=CC=CC=C1C(=O)OC)S(=O)(=O)C2=CC=C(C=C2)C
1560,CCCCCCCCCCCCCCC(C(=O)O)F
1561,CCCCCCCC1=CC(=O)C2=CC=CC=C2N1O
1562,CC(C)CC(C(=O)NO)C(=O)O
1563,CCCCCCCCCCCCC(C(=O)O)O
1564,C1=CC(=CC=C1C(CN)(CS(=O)(=O)O)O)Cl
1565,C1C2C(C(S1)CCCCC(=O)O)N=C(N2)N
1566,CC(C)CC(C(=O)N)NC(=O)C(CCC(=O)OC)NC(=O)CNC(=O)C1=CC=C(C=C1)C=CC(=O)OC
1567,C(CS)O
1569,C1=CC=[N+](C(=C1)[S-])[O-].[Na+]
1570,C1=CC(=S)N(C=C1)O
1571,CCCCCCCCCCCCCCCC(=O)NCC(CC(C[N+](C)(C)C)OP(=O)(O)[O-])OC
1572,CCCCCCCCCCCCCCCC(=O)NCC(CC(C[N+](C)(C)C)OP(=O)(O)O)OC
1573,CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)O
1574,CC1=C(C2=C(N1)C=CC(=C2)O)CCN
1576,CC(C(=O)C1=CC=CC=C1)NC
1577,C[N+]1=CC2=C(C=C1)C3=C(N2)C=CC(=C3Br)O
1578,C[N+]1=CC2=C(C=C1)C3=CC(=C(C=C3N2)Br)O
1579,CSC1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O)N
1580,CSC1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N
1581,CSC1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N
1582,CSC1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N
1583,C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)OC3=C(C=C(C=C3)C(=O)O)[N+](=O)[O-]
1584,C1=CC=C(C=C1)CCN2C(=O)C3=CC=CC=C3C(=O)N2
1585,C1=CC=C(C=C1)NC2=NC(=C3C(=N2)N(C=N3)C4C(C(C(O4)CO)O)O)N
1587,CC(C)CCNCC(C1CC2=CC=C(C=C2)OCCCC(=O)NC(C(=O)N1)CC(=O)N)O
1588,C(CCC(=O)O)CC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O
1589,C(CCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O)CCO
1590,CC(CCC(C(C)(C)O)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
1591,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC(C4C3(CC(C(C4)OS(=O)(=O)[O-])OS(=O)(=O)[O-])C)OS(=O)(=O)[O-])C
1592,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC(C4C3(CC(C(C4)OS(=O)(=O)O)OS(=O)(=O)O)C)OS(=O)(=O)O)C
1593,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
1594,CCC(C)(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC(C4C3(CC(C(C4)OS(=O)(=O)[O-])OS(=O)(=O)[O-])C)OS(=O)(=O)[O-])C
1595,CCC(C)(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC(C4C3(CC(C(C4)OS(=O)(=O)O)OS(=O)(=O)O)C)OS(=O)(=O)O)C
1596,CC(=CCC(C(=CC=CC(=C1C(=O)CC2C1(CCC3C2(CCC(C3(C)CO)OC(=O)C)C)C)C)C)O)C
1597,CC(=CCC(C(=CC=CC(=C1C(=O)CC2C1(CCC3C2(CCC(C3(C)CO)OC(=O)C)C)C)C)C)OC(=O)C)C
1598,B(C1=CC=CC=C1)(C2=CC=CC=C2)OCCN
1599,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)N)O
1600,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)N=[N+]=[N-]
1601,C1C(OC(C1O)N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O
1602,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3=CC=CC=C3)OC(=O)C
1603,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O)O)O)N
1604,COC1=CC=CC(=C1)N2CCC3=C(S2(=O)=O)SC(=C3)S(=O)(=O)N
1605,CC12C(C(CC(O1)N3C4=C(C=C(C=C4)O)C5=C6C(=C7C8=C(N2C7=C53)C(=CC=C8)O)CNC6=O)NC)OC
1607,CN(C1=CC(=C(C=C1)O)O)N=O
1608,C1=CC(=C(C=C1CN)Cl)Cl
1609,C1=CC=C2C(=C1)C(=C(OC2=O)Cl)Cl
1610,C1C=CN(C(=O)N1)C2C(C(C(O2)CO)O)O
1611,C1C(C2=C(SC(=C2)S(=O)(=O)N)S(=O)(=O)N1CC3=CC=CS3)O
1612,COC1=CC=C(C=C1)N2CC(C3=C(S2(=O)=O)SC(=C3)S(=O)(=O)N)O
1613,C1=CC=C2C(=C1)C(=NN(C2=O)CC3=NC4=C(S3)C=CC(=C4)C(F)(F)F)CC(=O)O
1614,CC(CC1=CC2=C(C=C1)OCO2)N
1615,CC(CC1=CC2=C(C=C1)OCO2)NC
1616,C1=C(C=C(C2=C1C(=O)NNC2=O)N)N
1618,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)OP(=O)(O)O
1620,CC(C)CC(CC(=O)NO)C(=O)NC(C(=O)NC(C)C(=O)NCCN)C(C)(C)C
1621,CC(C(CCCCCC(=O)O)CC(=O)O)N
1622,C1CN(CCC1C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)NC(CC4=CNC5=CC=CC=C54)C(=O)O
1623,C1CCN(C1)CCOC2=CC=C(C=C2)C3=C(C4=C(S3)C=C(C=C4)O)CC5=CC(=C(C=C5)CN6CCCC6)Br
1626,CCCCN(CCCC)CCCN
1627,CC1CN1C2=CC(=O)C3=C(C2=O)C(=C(N3C)C4=CC=CC=C4)CO
1628,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)NC(=O)C(=O)O
1629,C1=CC(=C(N=C1)C(=O)O)CP(=O)(O)O
1630,C=CCS(=O)CC=CS
1631,C1CN(CCC1C(=O)C2=CC=CC=C2)C(=O)C(C3=CC=CC=C3)NC(=O)C4=CC=CC(=C4)C(=N)N
1633,C1CN(CCN1C=O)C2=CC=C(C=C2)CC3C4=CC=CC=C4NC3=O
1634,C1CCN(C1)CCOC2=CC=C(C=C2)CC3=C(SC4=C3C=CC(=C4)O)C5=CN=C(C=C5)OCCN6CCCC6
1635,C1CCN(C1)CCOC2=CC=C(C=C2)CC3=C(SC4=CC=CC=C43)C5=CC=C(C=C5)OCCN6CCCC6
1636,CC(C)C(C(=O)C(F)(F)F)NC(=O)CN1C(=CC=C(C1=O)NS(=O)(=O)NC)C2=CC=CC=C2
1637,CC(=CC(=O)CC(C=O)C1C(CC2(C1(CCC3C2=CCC4C3(CCC(C4(C)C(=O)O)OC(=O)C)C)C)C)O)C
1638,CC1CCC2C(C3CCC4C(C3CN2C1)CC5C4CC(=O)C6C5(CCC(C6)Cl)C)(C)O
1639,C1=NNC(=N1)N
1640,C1=CC=C(C=C1)CC(C(=O)CCl)N
1641,C1=CC(=CC=C1C(CN)CP(=O)(O)O)Cl
1642,C1CN2CCC(C(=O)N2C1C=O)(CC3=CC=CC=C3)N
1643,CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC(=C(C=C2)OC3=CC=CC=C3)N
1644,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC(C)C)NC(=O)C3=CC=C(C=C3)N)O
1645,C1=CC(=CC(=C1)N)C(=O)N
1646,C(CN)CS(=O)(=O)O
1647,C(CN)C#N
1648,CC1CCC2C(C3CCC4C(C3CN2C1)CC5C4CC(=O)C6C5(CCC(C6)Br)C)(C)O
1649,C1=CC2=C(NN=C2C(=C1)[N+](=O)[O-])Br
1650,CC(C)C1CNC(C1CC(=O)O)C(=O)O
1651,C1=CN=C(C2=C1N(C=N2)C3C(C(C(O3)CO)O)O)N
1652,C1=CN(C(=O)C=C1N)C2C(C(C(O2)CO)O)O
1653,C1C(C=C(C(C1O)O)O)C(=O)O
1654,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OS(=O)(=O)[O-]
1655,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OS(=O)(=O)O
1657,C(C(CF)O)O
1658,CCCCCCCCC(C)CCCCCCCCC=CC(C#C)O
1659,CCCCC(C)CCCCCCCCCCC=CC(C#C)O
1660,CC(C)CCCCCCCCCCCCCC=CC(C#C)O
1661,CC(C)CCCCC=CCCCCCCCCCC=CC(C#C)O
1662,CC(CC(=O)O)(CC(=O)O)O
1663,C1=CC(=CC(=C1)O)CNN
1664,CCCCCCC=CCCCCCCCCCC=CC(C#C)O
1665,CCCCCCCCCCCCCCCC=CC(C#C)O
1666,CCCCCCCCCCCCCCCCC=CC(C#C)O
1667,CN1C(=C(C2=C1C(=O)C=C(C2=O)N3CC3)CO)CCCO
1669,COC1=C(C=CC(=C1)CCN)O
1670,COC1=C(C=CC(=C1)CC(C(=O)O)N)O
1671,COC1=CC2=C(CC3C4C2(CCCC4)CCN3)C=C1
1672,COCCCN
1674,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1
1675,CC1=CN(C(=O)N(C1=O)C)C2CC(C(O2)CO)O
1676,CCCN1C2=C(C(=O)NC1=O)NC=N2
1677,B(C1=CC(=CC=C1)[N+](=O)[O-])(O)O
1678,C(C[N+](=O)[O-])C(=O)O
1679,C1=CC(=CC(=C1)N=O)C(=O)N
1680,CC(=CCC1=CC2=C(C=C1OC)OCC3C2OC4=C3C=CC(=C4)O)C
1681,C1=CC=C(C=C1)C#CCN
1682,C(CP(=O)(O)O)C(=O)O
1683,CN1C2CCC1CC(C2)OC(=O)C3=CC(=CC(=C3)Cl)Cl
1684,CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F
1685,C1=CC(=CC=C1N)OC2C(C(C(C(O2)CO)O)O)O
1686,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)Br
1687,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
1688,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=C(C=C3)Cl
1689,COC1=CC(=CC(=C1O)OC)C2C3C(CC4=CC5=C(C=C24)OCO5)COC3=O
1690,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)[NH3+])O
1691,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
1692,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=C(N2C7=C53)C(=CC=C8)O)CNC6=O)N)OC
1693,CCCCCC(C=CC=O)O
1694,C1(=C(C2=NNN=C2C(=C1Br)Br)Br)Br
1695,C1CNCC2=C1ONC2=O
1696,C1=NN[N+]2=C1C(C(C(C2CO)O)O)O
1697,C1=CC=C(C=C1)NC2=C(C=C3C(=C2)C(=O)NC3=O)NC4=CC=CC=C4
1698,C(CC(=O)CCC(=O)O)C(=O)CCC(=O)O
1699,CC(=O)NC1C(C=C(OC1C(C(CN)O)O)C(=O)O)N
1700,C1=CC(=C(C(=C1)F)F)CNC(=O)C2=CC=C(C=C2)S(=O)(=O)N
1701,C1=CC(=CC=C1CCN)S(=O)(=O)F
1702,C1=CC=C(C(=C1)N)SCCCCP(=O)(O)O
1703,C1=CC(=C(C=C1F)SCCC=CP(=O)(O)O)O
1704,C1=CC=C(C(=C1)O)S(=O)CCCCP(=O)(O)O
1705,C1=CC=C(C(=C1)O)SCCC=CP(=O)(O)O
1706,C1CC(=C2C=NC(=N2)N)CCC1N
1707,C1=CC(=CC=C1N=NC2=C3C=C(C=CC3=NC2=O)Br)S(=O)(=O)N
1708,CCC(CC)C(=O)NC1=C(C=CC(=C1)C(=O)O)NC(=O)C
1709,C1=CC=C(C=C1)CCCCCCC(=O)NC(CCC(=O)O)CSC2=CC=C(C=C2)CC3=CC=CC=C3
1710,B(C1=CC=C(C=C1)[Si](C)(C)C)(O)O
1711,CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)C4=CC5=CC=CC=C5N=C4)C
1712,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C4C(=NC3=O)C=CC5=C4SC=N5
1713,COC1=CC2=C(C=C1)N=CN=C2NCC3=CC4=C(C=C3)OCO4
1714,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)SC)OC
1715,COC1=CC2=C(C=C1)SCCN(C2)C(=O)CCN3CCC(CC3)CC4=CC=CC=C4
1716,C1CC(N(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)O
1717,CC(C)CC(CN1CC(C(=O)C1)NC(=O)C(CC(C)C)NC(=O)OCC2=CC=NC=C2)NC(=O)OCC3=CC=CC=C3
1718,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N
1719,C1=CC(=CC=C1CS(=O)(=O)F)C(=N)N
1720,C1=CC2=C(C=CC3=C2C(=C1)C(=O)NC3=O)N
1721,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N
1722,C1=C(C(=NC(=N1)C(F)(F)F)N)COP(=O)(O)OP(=O)(O)O
1723,CC1=C(C(=C2C(=N1)C=CC=C2F)N)CSCC3=CC(=CC=C3)C(C(F)(F)F)(O)O
1724,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC(C)C)NC(=O)C3=CC(=CC=C3)N)O
1725,C1=CC(=CC=C1C(=N)N)N
1726,C(CCP(=O)(O)O)CN
1727,C1=CN=CC=C1N
1728,CC(=O)OC1=C2CCC3C4CCC(=O)C4(CCC3C2(CCC1=O)C)C
1729,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)OC
1730,C1=CC(=CC=C1C(=O)O)[Hg]Cl
1731,C1=CC(=C(C=C1O)O)Cl
1732,CC1=C(C=CC(=C1)O)Cl
1733,CC1=C(C2=CC=CC=C2C=N1)C#N
1734,C[N+]1(CCC(CC1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)C
1735,CC1C(C(C(C(O1)O)O)O)NC2C=C(C(C(C2O)O)O)CO
1736,C(C(C(C(=O)[O-])O)O)C(C(=O)[O-])O
1737,C(C(C(C(=O)O)O)O)C(C(=O)O)O
1738,COC1=C(C=CC(=C1)CC(=O)O)O
1740,C(=C(C(C(=O)[O-])O)C(=O)[O-])C(=O)[O-]
1741,C(=C(C(C(=O)O)O)C(=O)O)C(=O)O
1742,C1=CC(=CC=C1C(=O)NN)O
1743,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4O)O
1744,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)NC2=CC=C(C=C2)O)C)C
1745,C1=C(NC=N1)CO
1746,C1=CC2=C(C=C(S2)C(=[NH2+])N)C(=C1)I
1747,C1=CC2=C(C=C(S2)C(=N)N)C(=C1)I
1748,COC1=C(C=C(C=C1)CCN)O
1749,CC(C)CC(CS(=N)(=N)C)C(=O)NC1CC2=CN(CCCCCCNC1=O)C3=CC=CC=C23
1750,C1=CC2=C(C=CC2=O)C(=C1)[N+](=O)[O-]
1752,CCCCCCCCCC1=CC=C(C=C1)O
1753,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OC)OC(=O)C
1754,CCCCCCCCCCOCCC(=O)O
1755,C(CCC(=O)CCC(=O)O)CCC(=O)O
1756,C1=CC=C(C=C1)C2=NO[N+](=C2C#N)[O-]
1757,C1=CC(=CC=C1CC2=CC=C(C=C2)OP(=O)(O)O)OP(=O)(O)O
1758,C1=CC(=CC=C1C(=O)NCCCCN)S(=O)(=O)N
1759,C1=CC(=CC=C1C(=O)NCCCCNCS)S(=O)(=O)N
1761,C1CC1NC(=O)C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O
1762,COC1=C(C=C(C=C1)C2C3C(CC4=C(C5=C(C=C24)OCO5)OC6C(C(C(C(O6)CO)O)O)O)COC3=O)OC
1763,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCN)O)O)N
1765,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COS(=O)(=O)NC(=O)C(CCC(=O)N)N)O)O)N
1766,CCC=CCC=CCC=CCC=CC=CC(CCCC(=O)O)O
1767,CCCCCC=CCC=CCC=CC=CC1CCCC(=O)O1
1768,CCCCCCCCC=CCC=CC=CC(CCCC(=O)O)O
1769,CCCCCC(C=CC=CC=CC=CC(CCCC(=O)O)O)O
1770,CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)O
1771,CCCCCC=CCC=CCC=CC=CC(CCCC(=O)O)O
1772,CCCCCC=CCC=CCC=CC=CC(CCCC(=O)O)OO
1774,CC1(CCC=[N+]1[O-])C
1775,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3
1777,CCCCCC=CCC=CCC=CCC#CCCCC(=O)O
1778,CCCCCC=CCC=CCC=CCC1C(O1)CCCC(=O)O
1779,C1=C(C=C(C2=C1NC(=CC2=O)C(=O)O)Cl)Cl
1780,CCCCCC#CCC#CCC#CCC#CCCCC(=O)O
1781,CCCCCCCCC#CCC#CCC#CCCCC(=O)O
1782,C1CNC(N1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N=C(N5)C6=CC=C(C=C6)O
1783,CC(C)C1=C(N(C(=N1)COC(=O)N)CC2=CC=NC=C2)SC3=CC(=CC(=C3)Cl)Cl
1784,CC(=O)OC1=C(SC2=CC=CC=C2N3C1=CC=C3)C4=CC=C(C=C4)OC
1785,CN(C)C(=O)OC1=C(SC2=CC=CC=C2N3C1=CC=C3)C4=CC=C(C=C4)OC
1786,CC1=NOC(=C1)CCCCCOC2=CC=C(C=C2)C3=NCCO3
1787,CC1COC(=N1)C2=CC=C(C=C2)OCCCCCC3=CC(=NO3)C
1788,CC1=NOC(=C1)CCCCCOC2=C(C=C(C=C2)C3=NCCO3)Cl
1789,C(CCC1=C(NC(=O)NC1=O)NCC(C(C(CO)O)O)O)CCP(=O)(O)O
1790,CC1COC(=N1)C2=CC=C(C=C2)OCCCCCCCC3=CC(=NO3)C
1791,CC1COC(=N1)C2=CC(=C(C=C2)OCCCCCCCC3=CC(=NO3)C)Cl
1792,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)O
1793,CN(C)C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N
1794,C1CCCN(CC1)C2=NC(=C(N=C2Cl)C(=O)N=C(N)N)N
1795,CCN(C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N)C(C)C
1796,CC(C)(C)N(C)C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N
1797,CCCCCCCCCOC1=CC2=C(C=C1)NC=C2CCN
1798,CC(=O)NC1=[N+](N=C(S1)S(=O)(=O)N)C
1799,CCCN(CCC1=CC=CC=C1)C(=O)C2C(C(C=C(O2)C(=O)O)N)NC(=O)C
1800,C1=CC2=C(C=C1C(=[NH2+])N)NC=N2
1801,C1=CC2=C(C=C1C(=N)N)NC=N2
1802,C1=CC=C(C=C1)N2C(=C(C=N2)C(=O)N)N
1803,C1C(C(OC1N2C=C(C(=O)NC2=O)N)CO)O
1804,CCOC(=O)C1=NN(C(=O)C2=C(SC(=C21)Br)N)C3=CC=C(C=C3)C
1805,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N
